filename,width,height,class,xmin,ymin,xmax,ymax
INFERTILE-RIGHT-099_jpg.rf.a51a038e9bebd5ac5785f1b22992b35d.jpg,640,640,unf,120,162,596,534
20220629_210119_jpg.rf.a5321fb59f844a54168927498e2d5726.jpg,640,640,fer,208,170,376,380
FERTILE-LEFT-207_jpg.rf.a5336b3aacc0bca017fbd410302f0f09.jpg,640,640,fer,176,142,552,540
FERTILE-LEFT-239_jpg.rf.a52559eab1ce455ed2300a4c344100da.jpg,640,640,fer,104,116,492,544
received_373925485021093-1-_jpeg_jpg.rf.a52aeb999a074d049a2e0c60b14c72e6.jpg,640,640,unf,289,161,539,417
IMG_20231218_141424_jpg.rf.a520a3e4c541ffbcab8a2699f0a163b0.jpg,640,640,unf,167,294,345,476
FERTILE-DOWN-035_jpg.rf.a531d7ddb82077a14cad7005ee873896.jpg,640,640,fer,165,163,468,585
20220623_225905_jpg.rf.a52979b8e64fb939a08450ef8c22c075.jpg,640,640,unf,163,118,481,534
FERTILE-DOWN-158_jpg.rf.a5357d500689d22142df3715c09e8e7a.jpg,640,640,fer,144,165,419,537
INFERTILE-RIGHT-001_jpg.rf.a5358aeb6d29dc8fa59d57cfde6047f5.jpg,640,640,unf,120,158,546,496
INFERTILE-LEFT-136_jpg.rf.a507b48f5fd3630dd45a9e1d710325f5.jpg,640,640,unf,132,144,578,466
FERTILE-DOWN-145_jpg.rf.a5213008d6c2a3ce9557a1be76420415.jpg,640,640,fer,147,115,458,476
FERTILE-LEFT-029_jpg.rf.a537e2e16dcec531a47be105d4b35ddc.jpg,640,640,fer,102,122,558,456
IMG_20231218_140103_jpg.rf.a537278fc67fa6ddeec033fe057e30ca.jpg,640,640,unf,223,211,333,325
FERTILE-LEFT-003_jpg.rf.a538fa818c85babf8d1afecd1d6cceed.jpg,640,640,fer,36,150,438,470
IMG_20240525_111748_jpg.rf.a53b81f80820af1ee8603de15f07d1b8.jpg,640,640,unf,154,146,544,544
IMG_20220730_214949_jpg.rf.a51cb89cf671aa3fb58b73d9a49a32c4.jpg,640,640,fer,183,90,427,382
20220629_205648_jpg.rf.a54ec669131c7da5976021ddaaa2b4ff.jpg,640,640,fer,192,153,488,527
received_274535671910037_jpeg_jpg.rf.a5514126852869e369033a483b5e1b60.jpg,640,640,fer,324,167,522,389
FERTILE-DOWN-050_jpg.rf.a53ed8342bd7b5ece08e9efd220c036d.jpg,640,640,fer,95,108,487,501
20220709_211829_jpg.rf.a538ef72459d0a4710360665aaf3e79b.jpg,640,640,fer,187,95,445,432
20220629_205604_jpg.rf.a56292f0dd46acf35da920c232d723d9.jpg,640,640,fer,141,230,401,560
received_7802773676415807_jpeg_jpg.rf.a55426b2d7336b980f0ddf3fd24a4260.jpg,640,640,fer,201,185,390,420
FERTILE-DOWN-089_jpg.rf.a55278b677ea094d9116e55144290753.jpg,640,640,fer,147,221,459,563
IMG_20231218_140132_jpg.rf.a558caa0b9cb50de3b81b6f38abea287.jpg,640,640,unf,94,236,322,458
IMG_20220801_210336_jpg.rf.a555a663d0031686ad31e2b51578d75e.jpg,640,640,fer,216,174,410,416
FERTILE-LEFT-088_jpg.rf.a55b0466e9d69412c210dcc7d3783d9f.jpg,640,640,fer,202,152,532,526
IMG_20231218_141402_1_jpg.rf.a55be26ece2fd0f1cd452f86f20a1beb.jpg,640,640,unf,237,270,463,516
FERTILE-LEFT-034_jpg.rf.a56c6f61a57bae02dcb6a9a182e2ee07.jpg,640,640,fer,71,189,512,504
INFERTILE-RIGHT-149_jpg.rf.a56cb88df560e7c0f5c6d322c7ffdda7.jpg,640,640,unf,126,70,584,406
20220625_013146_jpg.rf.a56c9896013f91f052ebccc7f342feb0.jpg,640,640,unf,207,229,369,433
INFERTILE-RIGHT-196_jpg.rf.a56df74bdcc81a3af9a997f38de483ad.jpg,640,640,unf,54,164,446,486
IMG20231218141653_jpg.rf.a5703f22574f7bb20e838842521fa507.jpg,640,640,fer,324,236,532,444
20220701_194648_jpg.rf.a5556c43ce6746ebba1a27bf6e19fddf.jpg,640,640,fer,265,312,445,538
20220709_211546_jpg.rf.a56cc6aec27b8c9aad84b1085ff83bfd.jpg,640,640,fer,220,242,452,574
h8-1-muerto-dia11_jpg.rf.a5759049a928e5b944a56d52647cffd6.jpg,640,640,fer,241,22,587,562
20220709_225328_jpg.rf.a5739ded00346aeafd7be10a07cd8364.jpg,640,640,fer,142,92,524,578
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,104,448,232,500
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,84,386,223,443
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,93,325,217,382
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,94,265,214,321
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,88,207,214,264
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,85,158,207,206
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,240,446,365,500
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,229,382,364,440
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,225,321,359,379
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,223,258,347,316
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,214,204,338,259
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,207,153,335,203
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,365,442,490,494
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,363,377,489,434
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,359,318,492,376
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,350,257,481,314
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,339,202,473,256
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,335,151,461,202
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,486,436,600,486
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,486,372,612,428
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,491,316,616,372
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,478,256,600,311
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,475,202,589,256
2022_12_18_11_49_55_jpg.rf.a571bb75234c9fba0ef58b0d89d8fad0.jpg,640,640,fer,460,153,574,203
h9-2-muerto-dia12_jpg.rf.a575ae5c9c3dbc15a059eba86691ce95.jpg,640,640,unf,214,146,448,448
IMG20231218141651_jpg.rf.a57b3b679ca0bd42433c0bc65f687337.jpg,640,640,fer,174,232,368,450
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,83,420,217,487
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,75,356,211,428
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,86,294,225,370
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,92,236,222,307
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,103,180,228,248
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,113,129,241,194
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,209,435,341,505
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,201,370,354,448
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,214,311,357,388
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,218,248,362,325
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,221,193,361,264
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,234,141,358,209
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,333,449,467,516
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,344,387,479,460
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,347,327,490,402
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,352,264,486,339
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,352,209,489,281
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,349,155,489,227
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,459,461,581,528
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,470,399,597,471
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,481,343,608,415
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,477,282,605,353
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,478,227,612,299
2022_12_18_11_27_53_jpg.rf.a57bc027ab759c1cfefb11cd8a58fa53.jpg,640,640,fer,480,181,595,242
INFERTILE-LEFT-049_jpg.rf.a565ce1ab26c435142c38666995dcb3e.jpg,640,640,unf,92,132,548,496
IMG_20231218_140801_1_jpg.rf.a54a33ac44c2b05af405cfccf515b589.jpg,640,640,fer,272,278,406,410
INFERTILE-RIGHT-048_jpg.rf.a57d8deb2095775f75565348ec1203b3.jpg,640,640,unf,98,146,526,484
IMG_20231218_140029_1_jpg.rf.a56b0f3c6a7a846a098aa3e03a7730d2.jpg,640,640,unf,202,256,300,346
IMG_20231218_135834_1_jpg.rf.a583a3336c96c16782210a5c9f7065c5.jpg,640,640,unf,243,324,360,465
INFERTILE-LEFT-221_jpg.rf.a5979abec9bf552e9ded919b6ad88f2e.jpg,640,640,unf,132,120,526,514
20220625_012524_jpg.rf.a588b8d09cfa093cddf66e00805d5c44.jpg,640,640,unf,294,226,432,402
FERTILE-LEFT-100_jpg.rf.a589d5b1db9180b9b2301389547ee014.jpg,640,640,fer,46,138,442,446
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,373,106,508,177
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,395,160,533,237
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,404,219,540,299
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,421,279,553,355
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,437,336,562,409
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,443,392,570,460
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,249,126,380,200
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,250,183,408,266
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,275,242,417,322
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,288,304,434,383
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,307,361,447,437
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,327,415,452,487
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,123,153,262,227
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,127,213,265,290
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,146,267,288,347
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,163,329,301,409
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,181,384,320,460
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,197,436,338,512
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,12,181,139,252
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,16,239,144,315
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,27,297,155,371
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,43,353,175,430
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,58,406,193,482
2022_12_18_11_36_50_jpg.rf.a58a091ccdce7903ac32d96c380a7241.jpg,640,640,fer,91,457,208,523
20220701_192959_jpg.rf.a596266f9b5abddf2dddd77f31ee54fd.jpg,640,640,fer,115,140,333,539
20220701_194036_jpg.rf.a59f97dae70cae2dd1f282aeca11e4e5.jpg,640,640,fer,233,103,427,354
IMG_20231218_140759_jpg.rf.a59d88d708a730ddabcad2233402cc7f.jpg,640,640,unf,191,186,426,446
IMG20231218140827_01_jpg.rf.a59f26349ee930564cc70f1306983118.jpg,640,640,unf,225,201,371,363
20220626_181751_jpg.rf.a5978d198f63c38bb3d10637d9592dde.jpg,640,640,fer,53,158,453,437
IMG_20231218_140845_jpg.rf.a5a7c6402483b1ab552a7cd9ffc56820.jpg,640,640,unf,264,208,398,352
IMG_20231218_140803_jpg.rf.a59a35482cbd4e479f341374b57062af.jpg,640,640,fer,234,187,374,332
IMG_20231218_141605_jpg.rf.a5873734ce978ee625f19933fa1e796e.jpg,640,640,fer,293,338,462,515
INFERTILE-RIGHT-052_jpg.rf.a59e4b0e32bb9b49804eed7b40134d3a.jpg,640,640,unf,162,134,574,492
20220707_210519_jpg.rf.a5975a6acdcdc0e7e2ed0a650e8515c6.jpg,640,640,fer,214,109,408,377
FERTILE-LEFT-137_jpg.rf.a5ad0ec42cbe2a0db98ea841b8a70104.jpg,640,640,fer,32,174,446,484
FERTILE-LEFT-180_jpg.rf.a59e22ba3c8fb656a3d16313d5da5035.jpg,640,640,fer,88,151,554,515
INFERTILE-RIGHT-184_jpg.rf.a5a85b0e686bb5a8fca3acd156a43e2a.jpg,640,640,unf,152,166,588,494
20220709_000832_jpg.rf.a5a561653a76786867f3b5a004419e9f.jpg,640,640,fer,1,2,530,504
FERTILE-DOWN-236_jpg.rf.a5b4e79f0f56be9e0c58e123309bc950.jpg,640,640,fer,126,62,568,538
INFERTILE-LEFT-158_jpg.rf.a5b6fb2f71f2e506b6e55ad929926158.jpg,640,640,unf,98,162,586,488
IMG_20231218_141406_jpg.rf.a5b2d90ef73414950c920860b0d3fc36.jpg,640,640,unf,250,175,440,393
20220708_204410_jpg.rf.a5c5221b4435a982aef083af2be0f103.jpg,640,640,fer,200,104,432,424
FERTILE-LEFT-159_jpg.rf.a5bb21d979f76b3ebc92b90825757551.jpg,640,640,fer,77,144,430,433
IMG_20231218_141858_1_jpg.rf.a5ca4b7641e7be10edae8261027c2173.jpg,640,640,fer,246,385,364,505
FERTILE-DOWN-194_jpg.rf.a5c94022ee347de20326c63f76459440.jpg,640,640,fer,138,166,484,596
IMG_20240512_114355_526_jpg.rf.a5c2d4a1ae3e2ef53493ca7c09ffbee8.jpg,640,640,unf,124,252,435,549
received_370349742193531_jpeg_jpg.rf.a5d1b5254f6a5d57b2d6eefd779bdac9.jpg,640,640,fer,260,262,448,464
135_jpg.rf.a5b1fb864c5a6a2feff59562336ffc6d.jpg,640,640,fer,80,157,592,459
IMG20231218141007_jpg.rf.a5c7458ef66802aa3f09e013ded12eeb.jpg,640,640,unf,254,302,408,458
20220630_220937_jpg.rf.a5e152a61917740afccd40b564bf6681.jpg,640,640,fer,233,168,387,372
IMG_20231218_140035_jpg.rf.a5b841e9f099527cf4b3bc84b893e072.jpg,640,640,unf,238,188,450,394
20220628_195257_jpg.rf.a5c4c9ad8435facfd50c2dac3a18768c.jpg,640,640,fer,242,180,392,376
20220707_212403_jpg.rf.a5d296d4bb8ca33b9487ef73cb4edd9b.jpg,640,640,fer,194,88,416,364
20220627_200329_jpg.rf.a5e7be99e9dd0504677566a644f3555f.jpg,640,640,fer,241,174,400,375
IMG_20231218_140728_jpg.rf.a5d90eff46decf39953307d9c2e00364.jpg,640,640,fer,242,228,390,370
FERTILE-DOWN-112_jpg.rf.a5a1ebdf6f269ec397fbb77f414cf5c5.jpg,640,640,fer,162,198,438,600
FERTILE-DOWN-083_jpg.rf.a5d92227a64816e286269e8859dd2824.jpg,640,640,fer,181,205,458,564
IMG_20231218_141507_jpg.rf.a5d68ba37f63e3c87f6b5b7697ed90c2.jpg,640,640,unf,272,187,501,416
unfertile_-429-_jpg.rf.a5e07f242567638a21619d4af45314bb.jpg,640,640,unf,55,233,566,640
FERTILE-LEFT-208_jpg.rf.a5e1385b5aa7e269b8e1304e49f2efaf.jpg,640,640,fer,132,146,584,500
20220707_210358_jpg.rf.a5ed8714942da6102829bb5142dd1b34.jpg,640,640,fer,196,110,444,432
FERTILE-LEFT-161_jpg.rf.a5d3a1b983c2a1a4f56f4c85beecc9da.jpg,640,640,fer,58,148,466,462
IMG_20240317_173930_206_jpg.rf.a5dffca2ca4f58e92ba6b9dd51bd0938.jpg,640,640,unf,133,190,407,435
INFERTILE-LEFT-160_jpg.rf.a5cd2c2f586258796f159eaab2df442a.jpg,640,640,unf,14,120,554,500
FERTILE-UP-023_jpg.rf.a5f01073d4ef54e38a2344b0dabac2a9.jpg,640,640,fer,210,48,492,470
received_1443377179573869_jpeg_jpg.rf.a5e21270941a2e6956e5083086141689.jpg,640,640,unf,209,204,417,420
received_1594744211319276_jpeg_jpg.rf.a5ef3cbe4589284dc52a5e026a31ebf8.jpg,640,640,unf,219,204,416,416
INFERTILE-LEFT-060_jpg.rf.a5f011bf74bdc9e8eb852cb2aa1d885e.jpg,640,640,unf,110,96,504,532
IMG20231218141056_jpg.rf.a5e4f06265d773fb78bea1c49235fe1b.jpg,640,640,fer,203,236,484,547
FERTILE-LEFT-231_jpg.rf.a5d94a5911230ffe7fa6887ccdbbc987.jpg,640,640,fer,50,138,540,522
IMG_20231218_140101_jpg.rf.a5ede56f7a520841760078c0b28a62e1.jpg,640,640,unf,152,117,416,397
IMG_20231218_140850_2_jpg.rf.a5fac479473028195d49a8732006ebda.jpg,640,640,unf,177,167,344,331
FERTILE-UP-044_jpg.rf.a5f9d283f7caaa6df0f83af049e81462.jpg,640,640,fer,180,74,498,514
20220701_194022_jpg.rf.a60bfb55b3ffe9ac58da6cd1147eacc1.jpg,640,640,fer,169,84,413,530
IMG20231218141906_jpg.rf.a60c8ce192d104bca4a91960c528fe50.jpg,640,640,unf,138,186,346,404
IMG_20240525_132136_jpg.rf.a60e5dd72e99472cd935d8cee45c4a6a.jpg,640,640,unf,251,285,450,491
IMG_20220801_210607_jpg.rf.a60928288b01aad93e55ca10426dcea6.jpg,640,640,fer,61,165,472,422
IMG_20231218_141158_1_jpg.rf.a602436c00cc8d2b0c0631b38c7b0b9e.jpg,640,640,fer,280,134,512,362
IMG_20231218_140731_2_jpg.rf.a6011b666a77ca072053e1a84842233b.jpg,640,640,fer,223,234,385,396
INFERTILE-LEFT-234_jpg.rf.a62664ce703a4e8320532942c7465058.jpg,640,640,unf,58,144,528,472
FERTILE-LEFT-007_jpg.rf.a5f73a56444e1f42c34de53b05c5e73a.jpg,640,640,fer,52,196,414,482
INFERTILE-RIGHT-175_jpg.rf.a6135be161545553b471f38a5cfdbf14.jpg,640,640,unf,94,88,510,476
IMG_20231218_141909_1_jpg.rf.a614b7796615d8cc3b5dfab406be4a54.jpg,640,640,fer,360,321,494,455
20220630_220842_jpg.rf.a5f29a1ea87b59ab1d15ff22c4a622e7.jpg,640,640,fer,170,85,536,563
IMG_20231218_141404_1_jpg.rf.a6089942f673fc867d3e455b6e5efda3.jpg,640,640,unf,292,194,490,412
IMG20231218141706_jpg.rf.a62dde1d7a299b2f2e003e722e89f029.jpg,640,640,unf,242,184,476,416
IMG_20231218_141146_jpg.rf.a5fd9028eafd67d03af9c014b88f66b5.jpg,640,640,fer,126,297,388,561
IMG_20231218_140825_1_jpg.rf.a626b3ed7292a795483674ec615c5586.jpg,640,640,unf,167,166,317,322
FERTILE-LEFT-118_jpg.rf.a6133322a15ade5b2c6f8256d925c375.jpg,640,640,fer,102,150,490,448
INFERTILE-LEFT-229_jpg.rf.a62b70fcd94293eb4bb003944c049364.jpg,640,640,unf,86,116,494,438
h9-1-muerto-dia10_jpg.rf.a62acc72d0d14b2d3f566f5e36e096a7.jpg,640,640,unf,222,138,440,419
20220627_200329_jpg.rf.a62cc05086277b4287aed813e76fcf03.jpg,640,640,fer,169,132,371,490
INFERTILE-RIGHT-133_jpg.rf.a6266cd2466f4b242559e9d9d56af417.jpg,640,640,unf,56,188,492,508
20220626_182345_jpg.rf.a62bdf238437320f59ac34d6de872fbd.jpg,640,640,fer,252,166,404,370
IMG20231218140925_jpg.rf.a6033dcdabaa28912bb71ab64ee8ee05.jpg,640,640,unf,300,234,424,366
IMG_20240525_131614_jpg.rf.a624565de132e883655d4315f85a0c43.jpg,640,640,unf,267,185,518,443
20220625_013424_jpg.rf.a6360453b7769a43f93d2b89dbb01742.jpg,640,640,unf,215,294,411,622
INFERTILE-LEFT-110_jpg.rf.a62ad985228bae3f9d06063be1c40cc0.jpg,640,640,unf,74,162,534,488
IMG_20231218_135836_jpg.rf.a631e992432df4deac58fcc1d7ac7a41.jpg,640,640,unf,294,163,402,291
IMG_20240525_132136_jpg.rf.a6380df1058e337c31f9b288d585c0d1.jpg,640,640,unf,269,314,431,482
received_3382759062015252_jpeg_jpg.rf.a639b078f815efe08de65f5b17754194.jpg,640,640,unf,278,288,418,440
20220709_000809_jpg.rf.a6318e1943f7b152b0ea717a2877fba8.jpg,640,640,unf,122,150,440,540
20220710_205826_jpg.rf.a639f803e547fd70eaae7d8644774986.jpg,640,640,fer,227,102,453,398
IMG_20231218_140956_jpg.rf.a6364193404aa23478c5ad34b45763bf.jpg,640,640,unf,220,321,408,517
IMG_20231218_141738_jpg.rf.a63ba5957f058c9358b3ee4479727429.jpg,640,640,fer,264,249,419,419
INFERTILE-LEFT-132_jpg.rf.a63c541f0b0ad82a05205140dd6ef949.jpg,640,640,unf,190,166,584,540
INFERTILE-RIGHT-129_jpg.rf.a63dcad5fa467b5aae238bd2a3b64f94.jpg,640,640,unf,154,140,592,484
INFERTILE-LEFT-031_jpg.rf.a63e994c6bf941cfb0f9dee3f4fb4639.jpg,640,640,unf,82,136,538,456
IMG_20231218_141446_1_jpg.rf.a63cd587c9e593ef6cb34ad98b587155.jpg,640,640,fer,216,154,456,394
IMG_20220730_215048_jpg.rf.a6463b86e77b1b4f2053bd4d425c8d2a.jpg,640,640,fer,220,130,425,418
INFERTILE-LEFT-034_jpg.rf.a65050e0967d05a8ef496e67a1dbaa3b.jpg,640,640,unf,78,142,500,536
20220627_201527_jpg.rf.a6567fa167f96775b20191620a239943.jpg,640,640,fer,242,159,414,365
INFERTILE-LEFT-249_jpg.rf.a64e120b80e5da6b42c47455d848d881.jpg,640,640,unf,142,162,540,504
received_3532255183692098_jpeg_jpg.rf.a64f13e86ead7f23356b1496d40008d2.jpg,640,640,unf,190,197,381,391
received_636203248724257_jpeg_jpg.rf.a63f579c605ec7183ebda7ba4e830772.jpg,640,640,fer,176,197,368,425
IMG20231218140849_jpg.rf.a66547134703f3422fcea19d141fc7fc.jpg,640,640,unf,200,240,346,386
20220625_232525_jpg.rf.a65a3f3087971fc83013d33d0ca4f207.jpg,640,640,fer,222,185,410,402
IMG_20231218_140922_1_jpg.rf.a644e32c20781d045cdc05198c11234e.jpg,640,640,unf,202,241,352,385
FERTILE-LEFT-213_jpg.rf.a6548f76d29314b88d7dc31eea2d7e9b.jpg,640,640,fer,66,134,486,566
FERTILE-LEFT-221_jpg.rf.a641035c3a873b31649d297ab3e7ed73.jpg,640,640,fer,84,168,572,518
IMG_20240525_111916_jpg.rf.a65a18b230a2a9903314037f7eb8caf1.jpg,640,640,unf,179,203,344,372
INFERTILE-LEFT-078_jpg.rf.a65fd71e7f3b04e9862aea8a2843e672.jpg,640,640,unf,86,142,562,486
IMG20231218141347_jpg.rf.a66605f40723fb8ba94b4d7c7619e378.jpg,640,640,unf,271,299,465,507
IMG_20231218_140745_1_jpg.rf.a65f725c42cdb898e96de63af4ab01f5.jpg,640,640,fer,220,235,455,477
FERTILE-DOWN-187_jpg.rf.a659fbe9b01763e81806a1b558bee6a3.jpg,640,640,fer,168,144,474,572
IMG_20231218_141721_1_jpg.rf.a66ff204016ddd76ff018c9963e44aea.jpg,640,640,fer,226,335,392,513
20220630_220742_jpg.rf.a66c2ce42f6063c97217f527a7557033.jpg,640,640,fer,192,187,454,523
FERTILE-LEFT-164_jpg.rf.a65793664f864cec958218770784b34a.jpg,640,640,fer,48,158,440,448
IMG_20231218_135923_jpg.rf.a666af2df757ab26c5e70b0b32548adb.jpg,640,640,unf,166,329,372,537
26_jpg.rf.a66022baccf7ecc7e130af47a526cbf6.jpg,640,640,unf,107,147,459,495
Screenshot-2023-10-27-090942_png_jpg.rf.a64bce4c9e6f11f104b678d10cee246c.jpg,640,640,fer,60,96,586,560
20220626_181353_jpg.rf.a655abd6bf85c9ad6946a02d7aa8ed95.jpg,640,640,fer,200,261,390,409
20220707_210743_jpg.rf.a670e97a9a97a091624b0e1b54323068.jpg,640,640,fer,216,90,448,382
INFERTILE-LEFT-058_jpg.rf.a67708eff170364243e2252fbd92d964.jpg,640,640,unf,110,98,564,486
IMG_20231218_141351_1_jpg.rf.a6729d3f7e3033074d8816dac97c4e77.jpg,640,640,unf,168,261,387,514
FERTILE-UP-029_jpg.rf.a67c5dded2eeee90ddc8e811152a41f7.jpg,640,640,fer,168,100,512,566
FERTILE-LEFT-127_jpg.rf.a6796b77005428cc4f35cbe34cf62af2.jpg,640,640,fer,42,152,480,468
